word,indicativeness
chain-bbq,9.635449223992603e-06
abnormal,9.635449223992603e-06
mango,pineapple,9.635449223992603e-06
easy-going,9.635449223992603e-06
hippie-dippie,9.635449223992603e-06
'free,9.635449223992603e-06
_small_,9.635449223992603e-06
unsurprising,9.635449223992603e-06
clumsy,9.635449223992603e-06
house/restaurant,9.635449223992603e-06
unruley,9.635449223992603e-06
disapointed,9.635449223992603e-06
cozier,9.635449223992603e-06
processed,9.635449223992603e-06
eventually--it,9.635449223992603e-06
4am,9.635449223992603e-06
us,9.635449223992603e-06
semi-kinda-regular,9.635449223992603e-06
non-breakfast,9.635449223992603e-06
rusty,9.635449223992603e-06
reduced-calorie,9.635449223992603e-06
remedial,9.635449223992603e-06
delicious-good,9.635449223992603e-06
non-melted,9.635449223992603e-06
mediocare,9.635449223992603e-06
unpopular,9.635449223992603e-06
shortest,9.635449223992603e-06
suggestions/created,9.635449223992603e-06
hot-pot/grill,9.635449223992603e-06
uncool,9.635449223992603e-06
*sad,9.635449223992603e-06
cardboard-like,9.635449223992603e-06
blandest,9.635449223992603e-06
oliveless,9.635449223992603e-06
kung-pao,9.635449223992603e-06
battered,9.635449223992603e-06
invisalign,9.635449223992603e-06
management-please,9.635449223992603e-06
blasphemous,9.635449223992603e-06
elitist,9.635449223992603e-06
merky,9.635449223992603e-06
non-quebec,9.635449223992603e-06
veg-friendly,9.635449223992603e-06
stir-fried,9.635449223992603e-06
describing-said,9.635449223992603e-06
light-came,9.635449223992603e-06
microwaved,9.635449223992603e-06
lifeless,9.635449223992603e-06
semi-dangerous,9.635449223992603e-06
meh--just,9.635449223992603e-06
non-breaded,9.635449223992603e-06
homegrown,9.635449223992603e-06
+2,9.635449223992603e-06
mouthy,9.635449223992603e-06
seedy-looking,9.635449223992603e-06
nonpeak,9.635449223992603e-06
weaker,9.635449223992603e-06
near-best,9.635449223992603e-06
baloney,9.635449223992603e-06
disappoitnted,9.635449223992603e-06
team-building,9.635449223992603e-06
uniform,9.635449223992603e-06
crushed,9.635449223992603e-06
indicative,9.635449223992603e-06
spiritless,9.635449223992603e-06
none-too-willing,9.635449223992603e-06
forgiven,9.635449223992603e-06
upholstery,9.635449223992603e-06
respected,9.635449223992603e-06
false--aaron,9.635449223992603e-06
poboy,9.635449223992603e-06
highlighter-yellow,9.635449223992603e-06
crumbled,9.635449223992603e-06
oddball,9.635449223992603e-06
32-oz,9.635449223992603e-06
douche-baggery,9.635449223992603e-06
gothic,9.635449223992603e-06
must-avoid,9.635449223992603e-06
decimal,9.635449223992603e-06
amenable,9.635449223992603e-06
imaginary,9.635449223992603e-06
hotel.,9.635449223992603e-06
nit-pick,9.635449223992603e-06
bar/restaurant,9.635449223992603e-06
quebecoise,9.635449223992603e-06
,overall,9.635449223992603e-06
oft-changing,9.635449223992603e-06
misshapen,9.635449223992603e-06
striped,9.635449223992603e-06
cheddary,9.635449223992603e-06
architectural,9.635449223992603e-06
it--criminal,9.635449223992603e-06
blander,9.635449223992603e-06
out/tired,9.635449223992603e-06
nigiri,9.635449223992603e-06
course--"do,9.635449223992603e-06
marbled-just-enough,9.635449223992603e-06
eel,9.635449223992603e-06
greasiest,9.635449223992603e-06
liquidy,9.635449223992603e-06
unenjoyable,9.635449223992603e-06
sweet-and-strange,9.635449223992603e-06
twenty-something,9.635449223992603e-06
call--a,9.635449223992603e-06
biscut-gravy,9.635449223992603e-06
meh..,9.635449223992603e-06
casual/a,9.635449223992603e-06
convient,9.635449223992603e-06
fowl,9.635449223992603e-06
radish/carrot,9.635449223992603e-06
sheepish,9.635449223992603e-06
cringeworthy,9.635449223992603e-06
chinese-style,9.635449223992603e-06
nonchalant,9.635449223992603e-06
first-date,9.635449223992603e-06
undersauced,9.635449223992603e-06
unrequested,9.635449223992603e-06
gallo,9.635449223992603e-06
stormy,9.635449223992603e-06
re-fried,9.635449223992603e-06
unmanageable,9.635449223992603e-06
ceasarean,9.635449223992603e-06
hella,9.635449223992603e-06
bitter-sweet,9.635449223992603e-06
unflavorful,9.635449223992603e-06
atmosphere-,9.635449223992603e-06
pepino,9.635449223992603e-06
worth-while,9.635449223992603e-06
undesirable,9.635449223992603e-06
windowless,9.635449223992603e-06
meat+cheese+white,9.635449223992603e-06
pinapple,9.635449223992603e-06
cheapie,9.635449223992603e-06
non-beef,9.635449223992603e-06
loud--the,9.635449223992603e-06
over-seasoned,9.635449223992603e-06
non-umbrella,9.635449223992603e-06
hydrogenated,9.635449223992603e-06
honduran,9.635449223992603e-06
phenobarbital,9.635449223992603e-06
non-korean,9.635449223992603e-06
bulk-sliced,9.635449223992603e-06
mani/pedis,9.635449223992603e-06
miniscule,9.635449223992603e-06
prowl,9.635449223992603e-06
dzn,9.635449223992603e-06
asian-karaoke,9.635449223992603e-06
------------------------------------------,9.635449223992603e-06
hurried,9.635449223992603e-06
day-old,9.635449223992603e-06
layer-thick,9.635449223992603e-06
uh,9.635449223992603e-06
over-,9.635449223992603e-06
half-anemic,9.635449223992603e-06
fateful,9.635449223992603e-06
frustrated/disappointed,9.635449223992603e-06
soondooboo,9.635449223992603e-06
untoasted,9.635449223992603e-06
large.,9.635449223992603e-06
unrecommended,9.635449223992603e-06
warm--ish,9.635449223992603e-06
overdrawn,9.635449223992603e-06
chimi,9.635449223992603e-06
numb,9.635449223992603e-06
quick-talking,9.635449223992603e-06
clientd,9.635449223992603e-06
shmeed,9.635449223992603e-06
gyu-don,9.635449223992603e-06
overfried,9.635449223992603e-06
blehhh,9.635449223992603e-06
managed,9.635449223992603e-06
unannounced,9.635449223992603e-06
small/medium,9.635449223992603e-06
grits-very,9.635449223992603e-06
pub-style,9.635449223992603e-06
that--the,9.635449223992603e-06
elementary,9.635449223992603e-06
,food,9.635449223992603e-06
tables10,9.635449223992603e-06
pain-in-the-ass,9.635449223992603e-06
luke-warm,9.635449223992603e-06
triple,9.635449223992603e-06
mis-communicated,9.635449223992603e-06
disappointd,9.635449223992603e-06
up/down,9.635449223992603e-06
overzelous,9.635449223992603e-06
...ok,9.635449223992603e-06
unauthorized,9.635449223992603e-06
mis-labeled,9.635449223992603e-06
meh-okay,9.635449223992603e-06
figurative,9.635449223992603e-06
overwelmed,9.635449223992603e-06
full-bodied,9.635449223992603e-06
unadventurous,9.635449223992603e-06
chinese-korean,9.635449223992603e-06
accordingly--perhaps,9.635449223992603e-06
head--and,9.635449223992603e-06
lucrative,9.635449223992603e-06
impertinent,9.635449223992603e-06
unintended,9.635449223992603e-06
jello-like,9.635449223992603e-06
hormonal,9.635449223992603e-06
-expensive,9.635449223992603e-06
hush-puppy,9.635449223992603e-06
heavyset,9.635449223992603e-06
tan,9.635449223992603e-06
puzzled,9.635449223992603e-06
contaminated,9.635449223992603e-06
self-service,9.635449223992603e-06
crime-ridden,9.635449223992603e-06
unprofitable,9.635449223992603e-06
curved,9.635449223992603e-06
commin,9.635449223992603e-06
chicken-fried,9.635449223992603e-06
going,9.635449223992603e-06
less-than-favorable,9.635449223992603e-06
rage,9.635449223992603e-06
fatal,9.635449223992603e-06
portabello,9.635449223992603e-06
half-melted,9.635449223992603e-06
hap-hazard,9.635449223992603e-06
spoiled,9.635449223992603e-06
authetic,9.635449223992603e-06
nuclear,9.635449223992603e-06
redundant,9.635449223992603e-06
congealed,9.635449223992603e-06
word-of-mouth,9.635449223992603e-06
finger-burning,9.635449223992603e-06
understaffed--our,9.635449223992603e-06
ehhh,9.635449223992603e-06
obtrusive,9.635449223992603e-06
gooeyist,9.635449223992603e-06
rearrangable,9.635449223992603e-06
taco-bell-style,9.635449223992603e-06
out-of-control,9.635449223992603e-06
couched,9.635449223992603e-06
intrusive--,9.635449223992603e-06
luminescent,9.635449223992603e-06
sweetish,9.635449223992603e-06
rogue,9.635449223992603e-06
okra-,9.635449223992603e-06
3-night,9.635449223992603e-06
ineffective,9.635449223992603e-06
hoooorrible,9.635449223992603e-06
bussy,9.635449223992603e-06
korean-operated,9.635449223992603e-06
irritable,9.635449223992603e-06
perky,9.635449223992603e-06
indiscernible,9.635449223992603e-06
square-rounded,9.635449223992603e-06
thrid,9.635449223992603e-06
unlikely,9.635449223992603e-06
low-budget,9.635449223992603e-06
quite-small,9.635449223992603e-06
delicious-sounding,9.635449223992603e-06
nil,9.635449223992603e-06
seschwan,9.635449223992603e-06
uncontrollable,9.635449223992603e-06
non-standard,9.635449223992603e-06
angrier,9.635449223992603e-06
enlightening,9.635449223992603e-06
hordenous,9.635449223992603e-06
often-burnt-out,9.635449223992603e-06
selected,9.635449223992603e-06
spot-free,9.635449223992603e-06
non-pizza,9.635449223992603e-06
precarious,9.635449223992603e-06
keyless,9.635449223992603e-06
french/cajun,9.635449223992603e-06
leaner,9.635449223992603e-06
mushy-looking,9.635449223992603e-06
user-friendly,9.635449223992603e-06
defunct,9.635449223992603e-06
misogynistic,9.635449223992603e-06
madison--particularly,9.635449223992603e-06
burnt--both,9.635449223992603e-06
acombo,9.635449223992603e-06
ther,9.635449223992603e-06
drizzly,9.635449223992603e-06
merry,9.635449223992603e-06
malleable,9.635449223992603e-06
mozerrella,9.635449223992603e-06
un-crowded,9.635449223992603e-06
scripted,9.635449223992603e-06
brightly-colored,9.635449223992603e-06
quilted,9.635449223992603e-06
enviro,9.635449223992603e-06
especially,9.635449223992603e-06
ordered,9.635449223992603e-06
done/extra,9.635449223992603e-06
dim-sum,9.635449223992603e-06
livable,9.635449223992603e-06
pizza,9.635449223992603e-06
over-powering,9.635449223992603e-06
un-aware,9.635449223992603e-06
fattiest,9.635449223992603e-06
muscular,9.635449223992603e-06
firs,9.635449223992603e-06
multi-day,9.635449223992603e-06
coral,9.635449223992603e-06
nightly,9.635449223992603e-06
spooky,9.635449223992603e-06
inflated--we,9.635449223992603e-06
generously-sized,9.635449223992603e-06
oniony,9.635449223992603e-06
playfull,9.635449223992603e-06
yogis-esq,9.635449223992603e-06
*ok*,9.635449223992603e-06
mid-to-lower-mid,9.635449223992603e-06
discombobulated,9.635449223992603e-06
affected,9.635449223992603e-06
restaurant-made,9.635449223992603e-06
redic,9.635449223992603e-06
heinous,9.635449223992603e-06
bewitching,9.635449223992603e-06
up/good,9.635449223992603e-06
undrinkable,9.635449223992603e-06
unwell,9.635449223992603e-06
secluded/soundproofed,9.635449223992603e-06
bouncy,9.635449223992603e-06
refused,9.635449223992603e-06
food/lifestyle,9.635449223992603e-06
tl;dr,9.635449223992603e-06
unsupported,9.635449223992603e-06
tingly,9.635449223992603e-06
sobering,9.635449223992603e-06
tzaziki,9.635449223992603e-06
omlette,9.635449223992603e-06
impossible,9.572133555797548e-06
shared,9.507827960576522e-06
capable,9.507827960576522e-06
late-night,9.507827960576522e-06
uneasy,9.507827960576522e-06
dull,9.507827960576522e-06
maximum,9.507827960576522e-06
well-done,9.507827960576522e-06
hygienic,9.507827960576522e-06
laden,9.507827960576522e-06
inclusive,9.507827960576522e-06
offensive,9.359935836889591e-06
harsh,9.359935836889591e-06
silly,9.123225577557797e-06
sliced,9.123225577557797e-06
appealing,9.069347401149178e-06
biggest,8.90154393543097e-06
like,8.602606563527972e-06
wise,8.552985852321413e-06
light,8.404350396549391e-06
uneven,8.372069557841057e-06
defensive,8.372069557841057e-06
foreign,8.372069557841057e-06
notorious,8.372069557841057e-06
fashioned,8.372069557841057e-06
clueless,8.372069557841057e-06
catfish,8.372069557841057e-06
complicated,8.372069557841057e-06
condescending,8.370040759637483e-06
non,8.370040759637483e-06
4th,8.242525789187364e-06
dense,8.242525789187364e-06
allergic,8.242525789187364e-06
mad,8.219592025997914e-06
gonna,8.219592025997914e-06
wary,8.137932531261744e-06
disposable,8.137932531261744e-06
far,8.137932531261744e-06
sucky,8.137932531261744e-06
updated,8.137932531261744e-06
even,8.137932531261744e-06
inferior,8.137932531261744e-06
unappealing,8.137932531261744e-06
younger,7.910095181717717e-06
seasonal,7.641555026334317e-06
standard,7.601521226311518e-06
familiar,7.564756174973888e-06
funky,7.452464189212465e-06
creepy,7.452388054543227e-06
excessive,7.452388054543227e-06
frozen,7.451318959099489e-06
aware,7.42143313096593e-06
initial,7.283318066092845e-06
bizarre,6.951275134542145e-06
saddest,6.951275134542145e-06
stringy,6.951275134542145e-06
vacant,6.951275134542145e-06
national,6.951275134542145e-06
puffy,6.951275134542145e-06
grungy,6.951275134542145e-06
farther,6.951275134542145e-06
thicker,6.936199773334863e-06
peach,6.936199773334863e-06
outrageous,6.696032607709986e-06
sunny,6.696032607709986e-06
left,6.696032607709986e-06
superior,6.696032607709986e-06
continental,6.696032607709986e-06
aggressive,6.696032607709986e-06
imperial,6.592083462761656e-06
chaotic,6.592083462761656e-06
mammoth,6.555543395631838e-06
refurbished,6.555543395631838e-06
to-the-point,6.555543395631838e-06
repetitive,6.555543395631838e-06
tho,6.555543395631838e-06
alcohol-free,6.555543395631838e-06
$100,6.555543395631838e-06
branded,6.555543395631838e-06
one-time,6.555543395631838e-06
out,6.555543395631838e-06
cosmopolitan,6.555543395631838e-06
spa-like,6.555543395631838e-06
simplistic,6.555543395631838e-06
american-chinese,6.555543395631838e-06
update-called,6.555543395631838e-06
tempura,6.555543395631838e-06
closed,6.555543395631838e-06
well-balanced,6.555543395631838e-06
disastrous,6.555543395631838e-06
murky,6.555543395631838e-06
eh,6.555543395631838e-06
persnickety,6.555543395631838e-06
strangest,6.555543395631838e-06
editable,6.555543395631838e-06
paper-thin,6.555543395631838e-06
rediculous,6.555543395631838e-06
designed,6.555543395631838e-06
tinted,6.555543395631838e-06
farthest,6.555543395631838e-06
hearted,6.555543395631838e-06
over-sauced,6.555543395631838e-06
overcooked,6.555543395631838e-06
uninterested,6.555543395631838e-06
unresponsive,6.555543395631838e-06
exhaustive,6.555543395631838e-06
habitual,6.555543395631838e-06
spiral,6.555543395631838e-06
furnished,6.555543395631838e-06
unscrupulous,6.555543395631838e-06
deliberate,6.555543395631838e-06
meatiest,6.555543395631838e-06
hopeless,6.555543395631838e-06
dilapidated,6.555543395631838e-06
doubtful,6.555543395631838e-06
leaky,6.555543395631838e-06
louisiana,6.555543395631838e-06
crude,6.555543395631838e-06
opaque,6.555543395631838e-06
ubiquitous,6.555543395631838e-06
brusque,6.555543395631838e-06
recyclable,6.555543395631838e-06
dank,6.555543395631838e-06
graceful,6.555543395631838e-06
diabetic,6.555543395631838e-06
lunch-time,6.555543395631838e-06
unwarranted,6.555543395631838e-06
palpable,6.555543395631838e-06
zippy,6.555543395631838e-06
thinnest,6.555543395631838e-06
please,6.555543395631838e-06
tastless,6.555543395631838e-06
in-house,6.555543395631838e-06
comp,6.555543395631838e-06
uninformed,6.555543395631838e-06
snappy,6.555543395631838e-06
sluggish,6.555543395631838e-06
sparkling,6.555543395631838e-06
well-prepared,6.555543395631838e-06
43rd,6.555543395631838e-06
soft-shell,6.555543395631838e-06
patched,6.555543395631838e-06
deceitful,6.555543395631838e-06
velvet,6.555543395631838e-06
crucial,6.555543395631838e-06
picturesque,6.555543395631838e-06
double-check,6.555543395631838e-06
overworked,6.555543395631838e-06
out-of-pocket,6.555543395631838e-06
to-go,6.555543395631838e-06
unseen,6.555543395631838e-06
middle-aged,6.555543395631838e-06
gargantuan,6.555543395631838e-06
priciest,6.555543395631838e-06
grown,6.555543395631838e-06
gloomy,6.555543395631838e-06
royal,6.555543395631838e-06
prominent,6.555543395631838e-06
costlier,6.555543395631838e-06
finicky,6.555543395631838e-06
korean-style,6.555543395631838e-06
underdone,6.555543395631838e-06
uninteresting,6.555543395631838e-06
bourbon,6.555543395631838e-06
lightest,6.555543395631838e-06
