rank,word,indicativeness
150,embarrassed,2.049987567313261e-05
151,pregnant,2.049987567313261e-05
152,half,2.0257585393323903e-05
153,damp,1.9937492557475983e-05
154,vinyl,1.9937492557475983e-05
155,dangerous,1.9645635225443744e-05
156,laughable,1.958141604478898e-05
157,rotten,1.958141604478898e-05
158,worthless,1.958141604478898e-05
159,snotty,1.958141604478898e-05
160,common,1.9165034452744308e-05
161,subpar,1.906507825115734e-05
162,plain,1.8262442345075644e-05
163,ugly,1.7957846912953187e-05
164,shorter,1.7905519136793217e-05
165,foreign,1.7905519136793217e-05
166,irresponsible,1.7604399953491386e-05
167,sexual,1.7604399953491386e-05
168,blatant,1.7604399953491386e-05
169,kidding,1.7604399953491386e-05
170,poorest,1.7604399953491386e-05
171,careless,1.7604399953491386e-05
172,dismissive,1.753188231293983e-05
173,shoddy,1.753188231293983e-05
174,sarcastic,1.753188231293983e-05
175,blurry,1.753188231293983e-05
176,unavailable,1.753188231293983e-05
177,major,1.715430293134803e-05
178,exact,1.7061780760492325e-05
179,stressful,1.6807672614351755e-05
180,nonexistent,1.6735835375262927e-05
181,electrical,1.6735835375262927e-05
182,basic,1.6657059270907423e-05
183,extreme,1.6632077794712942e-05
184,lazy,1.6310691668380097e-05
185,white,1.6294960493324138e-05
186,soggy,1.6294388515844286e-05
187,unnecessary,1.6277214174422572e-05
188,female,1.6277214174422572e-05
189,back,1.6209639999859512e-05
190,longer,1.6168990125811708e-05
191,aggressive,1.6136524658397154e-05
192,2nd,1.5778344709150144e-05
193,cloudy,1.575649543983986e-05
194,plastic,1.5745371159130624e-05
195,original,1.533734500319512e-05
196,unreliable,1.523092882264419e-05
197,so-called,1.523092882264419e-05
198,secure,1.523092882264419e-05
199,moldy,1.523092882264419e-05
200,deplorable,1.523092882264419e-05
201,lumpy,1.523092882264419e-05
202,nauseous,1.523092882264419e-05
203,existent,1.523092882264419e-05
204,apathetic,1.523092882264419e-05
205,painful,1.5202833028409324e-05
206,upset,1.4678592941994557e-05
207,human,1.4678592941994557e-05
208,lukewarm,1.429151612495004e-05
209,raw,1.429151612495004e-05
210,loyal,1.4289898365332294e-05
211,general,1.4258551653484396e-05
212,fishy,1.4220928741540226e-05
213,indifferent,1.4190493234154737e-05
214,random,1.4182063366680415e-05
215,actual,1.4168085960823822e-05
216,greasy,1.4062457925136375e-05
217,numerous,1.3488448380124193e-05
218,angry,1.3317720688163923e-05
219,earlier,1.3317720688163923e-05
220,rock,1.329166170498399e-05
221,palatable,1.329166170498399e-05
222,absent,1.329166170498399e-05
223,suspicious,1.329166170498399e-05
224,slower,1.322757442649408e-05
225,automative,1.3203299965118539e-05
226,hickory,1.3203299965118539e-05
227,repulsive,1.3203299965118539e-05
228,ever.,1.3203299965118539e-05
229,chick-fil-a,1.3203299965118539e-05
230,perk-cup,1.3203299965118539e-05
231,refundable,1.3203299965118539e-05
232,stainless,1.3203299965118539e-05
233,liable,1.3203299965118539e-05
234,contracted,1.3203299965118539e-05
235,accountable,1.3203299965118539e-05
236,plastic-like,1.3203299965118539e-05
237,mush,1.2888147353318067e-05
238,clueless,1.2888147353318067e-05
239,metal,1.2888147353318067e-05
240,uneven,1.2888147353318067e-05
241,needless,1.2888147353318067e-05
242,inappropriate,1.2789656526280867e-05
243,potential,1.2221171915217824e-05
244,obnoxious,1.2221171915217824e-05
245,minimum,1.2221171915217824e-05
246,countless,1.2221171915217824e-05
247,rough,1.2058885967717978e-05
248,left,1.18379739450346e-05
249,uncomfortable,1.1781269811726319e-05
250,greedy,1.1652034719504672e-05
251,5th,1.152244558231052e-05
252,above,1.152244558231052e-05
253,reputable,1.152244558231052e-05
254,inattentive,1.152244558231052e-05
255,deaf,1.0908347602149068e-05
256,underhanded,1.0908347602149068e-05
257,harmful,1.0908347602149068e-05
258,gated,1.0908347602149068e-05
259,virgin,1.0908347602149068e-05
260,insensitive,1.0908347602149068e-05
261,tolerant,1.0908347602149068e-05
262,earliest,1.0908347602149068e-05
263,orthopedic,1.0908347602149068e-05
264,unfinished,1.0908347602149068e-05
265,untouched,1.0908347602149068e-05
266,brassy,1.0908347602149068e-05
267,criminal,1.0908347602149068e-05
268,such,1.0809349626512469e-05
269,spotty,1.0757683105598099e-05
270,slimy,1.0757683105598099e-05
271,ultimate,1.0757683105598099e-05
272,low,1.0705441212174114e-05
273,sticky,1.0647722924860238e-05
274,electric,1.0365572629205619e-05
275,fourth,1.0358227201905272e-05
276,grungy,1.0231725221024695e-05
277,gray,1.0231725221024695e-05
278,bogus,1.0231725221024695e-05
279,african,1.0231725221024695e-05
280,male,1.013522201893955e-05
281,blue,9.652148395031752e-06
282,normal,9.608522718128925e-06
283,bare,9.332370415938394e-06
284,monthly,9.332370415938394e-06
285,atrocious,9.30135267539621e-06
286,sloppy,9.220725207506336e-06
287,unanswered,9.128244254013672e-06
288,inefficient,9.128244254013672e-06
289,bald,9.128244254013672e-06
290,ignorant,9.128244254013672e-06
291,deviled,9.128244254013672e-06
292,glossy,9.128244254013672e-06
293,fluent,9.128244254013672e-06
294,elderly,8.978923456476593e-06
295,ceramic,8.978923456476593e-06
296,valid,8.978923456476593e-06
297,particular,8.91681266099821e-06
298,upper,8.878480458775948e-06
299,putrid,8.802199976745693e-06
300,touch-up,8.802199976745693e-06
301,continual,8.802199976745693e-06
302,cervical,8.802199976745693e-06
303,avg,8.802199976745693e-06
304,argumentative,8.802199976745693e-06
305,disgusting,8.802199976745693e-06
306,awful.,8.802199976745693e-06
307,carnal,8.802199976745693e-06
308,verbal,8.802199976745693e-06
309,dirtiest,8.802199976745693e-06
310,unaccommodating,8.802199976745693e-06
311,nigh,8.802199976745693e-06
312,mouldy,8.802199976745693e-06
313,,depth,8.802199976745693e-06
314,once-a-year,8.802199976745693e-06
315,confused,8.802199976745693e-06
316,pubic,8.802199976745693e-06
317,grease-laden,8.802199976745693e-06
318,shittiest,8.802199976745693e-06
319,poopy,8.802199976745693e-06
320,non-refundable,8.802199976745693e-06
321,annoying,8.802199976745693e-06
322,livid,8.802199976745693e-06
323,ratchett,8.802199976745693e-06
324,earned,8.802199976745693e-06
325,disturbing,8.802199976745693e-06
326,biracial,8.802199976745693e-06
327,profitable,8.802199976745693e-06
328,neglectful,8.802199976745693e-06
329,stank,8.802199976745693e-06
330,abominable,8.802199976745693e-06
331,underaged,8.802199976745693e-06
332,uncaring,8.802199976745693e-06
333,stagnant,8.802199976745693e-06
334,undamaged,8.802199976745693e-06
335,federal,8.802199976745693e-06
336,venti,8.802199976745693e-06
337,19th,8.802199976745693e-06
338,itchy,8.802199976745693e-06
339,nerve,8.802199976745693e-06
340,candid,8.802199976745693e-06
341,subzero,8.802199976745693e-06
342,drybar,8.802199976745693e-06
343,combative,8.802199976745693e-06
344,gulag,8.802199976745693e-06
345,swampy,8.802199976745693e-06
346,just-eat,8.802199976745693e-06
347,sneaky,8.802199976745693e-06
348,drivable,8.802199976745693e-06
349,non-negotiable,8.802199976745693e-06
350,core,8.802199976745693e-06
351,bullshit,8.802199976745693e-06
352,relish,8.802199976745693e-06
353,shocking,8.802199976745693e-06
354,quoted,8.802199976745693e-06
355,dubious,8.802199976745693e-06
356,snippy,8.802199976745693e-06
357,charitable,8.802199976745693e-06
358,judgemental,8.802199976745693e-06
359,uncleaned,8.802199976745693e-06
360,25th,8.802199976745693e-06
361,failed,8.802199976745693e-06
362,blow,8.802199976745693e-06
363,lamb-chop,8.802199976745693e-06
364,drinkable,8.802199976745693e-06
365,southpoint,8.802199976745693e-06
366,nastiest,8.802199976745693e-06
367,awkward,8.775348260166681e-06
368,premium,8.558719974075967e-06
369,complex,8.558719974075967e-06
370,like,8.511581763890952e-06
371,visible,8.316038897356471e-06
372,available,8.180546906895559e-06
373,instant,8.015849734824874e-06
374,outrageous,7.872685579565312e-06
375,unremarkable,7.858254090177499e-06
376,callous,7.858254090177499e-06
377,tiniest,7.67379391576852e-06
378,haired,7.67379391576852e-06
379,capable,7.67379391576852e-06
380,unreal,7.67379391576852e-06
381,unapologetic,7.67379391576852e-06
382,uneasy,7.67379391576852e-06
383,f,7.67379391576852e-06
384,seperate,7.67379391576852e-06
385,young,7.615565400165524e-06
386,direct,7.398733715646621e-06
387,grey,7.398733715646621e-06
388,older,7.335083076349385e-06
389,limp,7.1974764093273075e-06
390,bitter,7.112828556488072e-06
391,sketchy,7.1070538966625065e-06
392,pink,7.091031683340208e-06
393,apparent,6.8444853350012216e-06
394,apt,6.8444853350012216e-06
395,faulty,6.8444853350012216e-06
396,inconvenient,6.8444853350012216e-06
397,twice,6.645830852491995e-06
398,forgiving,6.645830852491995e-06
399,moral,6.645830852491995e-06
400,wierd,6.645830852491995e-06
401,respiratory,6.645830852491995e-06
402,surly,6.645830852491995e-06
403,naan,6.645830852491995e-06
404,stupidest,6.645830852491995e-06
405,letdown,6.645830852491995e-06
406,defective,6.645830852491995e-06
407,reddish,6.645830852491995e-06
408,forgivable,6.645830852491995e-06
409,astronomical,6.645830852491995e-06
410,hostile,6.645830852491995e-06
411,managerial,6.645830852491995e-06
412,abhorrent,6.645830852491995e-06
413,mealy,6.645830852491995e-06
414,unaware,6.645830852491995e-06
415,chillin,6.645830852491995e-06
416,half-hearted,6.645830852491995e-06
417,grimy,6.645830852491995e-06
418,rust,6.645830852491995e-06
419,anticipated,6.645830852491995e-06
420,looong,6.645830852491995e-06
421,theirs,6.645830852491995e-06
422,disgruntled,6.645830852491995e-06
423,dirtier,6.645830852491995e-06
424,wannabe,6.645830852491995e-06
425,cruel,6.645830852491995e-06
426,must-try,6.645830852491995e-06
427,stupendous,6.645830852491995e-06
428,aloof,6.645830852491995e-06
429,sexist,6.645830852491995e-06
430,continued,6.645830852491995e-06
431,tepid,6.645830852491995e-06
432,speechless,6.645830852491995e-06
433,temporary,6.645830852491995e-06
434,unkempt,6.645830852491995e-06
435,non-existent,6.540652024256498e-06
436,immune,6.444073676659034e-06
437,valuable,6.444073676659034e-06
438,promising,6.444073676659034e-06
439,inferior,6.444073676659034e-06
440,cleaner,6.444073676659034e-06
441,desperate,6.393492387244874e-06
442,sincere,5.9189869725173e-06
443,hectic,5.9189869725173e-06
444,weak,5.777146612582746e-06
445,smallest,5.734608174611346e-06
446,runny,5.680282491606131e-06
447,certain,5.392147715387761e-06
448,tech,5.378841552799049e-06
449,heck,5.378841552799049e-06
450,21st,5.378841552799049e-06
451,unfair,5.378841552799049e-06
452,hopeful,5.378841552799049e-06
453,domestic,5.378841552799049e-06
454,promotional,5.378841552799049e-06
455,hospital,5.378841552799049e-06
456,vacant,5.378841552799049e-06
457,necessary,5.224525582679827e-06
458,rental,5.224525582679827e-06
459,smart,5.138917513328903e-06
460,$20,5.1158626105123475e-06
461,ex,5.1158626105123475e-06
462,unclear,5.1158626105123475e-06
463,eligible,5.1158626105123475e-06
464,naked,5.1158626105123475e-06
465,attached,5.1158626105123475e-06
466,customary,5.1158626105123475e-06
467,marginal,5.1158626105123475e-06
468,executive,5.1158626105123475e-06
469,constructive,5.1158626105123475e-06
470,slowest,5.1158626105123475e-06
471,obscene,5.1158626105123475e-06
472,passive,5.1158626105123475e-06
473,inadequate,5.1158626105123475e-06
474,unclean,5.1158626105123475e-06
475,prospective,5.1158626105123475e-06
476,c,5.1158626105123475e-06
477,stewed,5.1158626105123475e-06
478,anymore,5.1158626105123475e-06
479,valiant,5.1158626105123475e-06
480,appalling,5.1158626105123475e-06
481,fixed,5.1158626105123475e-06
482,technical,5.1158626105123475e-06
483,fussy,5.1158626105123475e-06
484,portable,5.1158626105123475e-06
485,loud,5.098583255963493e-06
486,undercooked,5.067611009469775e-06
487,harsh,5.067611009469775e-06
488,offensive,5.067611009469775e-06
489,mean,4.974649818571373e-06
490,acceptable,4.8187461720297075e-06
491,fake,4.613204333454313e-06
492,recent,4.598916854489024e-06
493,strict,4.439240229387974e-06
494,deceptive,4.439240229387974e-06
495,slim,4.439240229387974e-06
496,below,4.439240229387974e-06
497,reserved,4.439240229387974e-06
498,priceless,4.439240229387974e-06
499,absurd,4.439240229387974e-06
500,advanced,4.439240229387974e-06
501,avid,4.439240229387974e-06
502,janky,4.401099988372847e-06
503,notsk,4.401099988372847e-06
504,move-out,4.401099988372847e-06
505,flu/strep/pneumonia,4.401099988372847e-06
506,disappointin,4.401099988372847e-06
507,browner,4.401099988372847e-06
508,despicable,4.401099988372847e-06
509,overall...so-so,4.401099988372847e-06
510,uncharitable,4.401099988372847e-06
511,pervy,4.401099988372847e-06
512,dinesafe,4.401099988372847e-06
513,guffawed,4.401099988372847e-06
514,erratic-ranging,4.401099988372847e-06
515,avgerage,4.401099988372847e-06
516,organizational,4.401099988372847e-06
517,accidental,4.401099988372847e-06
518,3mb,4.401099988372847e-06
519,condescended,4.401099988372847e-06
520,swiss-made,4.401099988372847e-06
521,witless,4.401099988372847e-06
522,reborn,4.401099988372847e-06
523,explicit,4.401099988372847e-06
524,str8,4.401099988372847e-06
525,no-showed,4.401099988372847e-06
526,junior,4.401099988372847e-06
527,daughter-in-law,4.401099988372847e-06
528,inexcusable,4.401099988372847e-06
529,canoe--same,4.401099988372847e-06
530,diplomatic,4.401099988372847e-06
531,do,4.401099988372847e-06
532,embarassed,4.401099988372847e-06
533,unbalanced,4.401099988372847e-06
534,disrectful,4.401099988372847e-06
535,no-filre,4.401099988372847e-06
536,weighted,4.401099988372847e-06
537,unconvincing,4.401099988372847e-06
538,sone,4.401099988372847e-06
539,eggspensive,4.401099988372847e-06
540,cut,4.401099988372847e-06
541,drafty,4.401099988372847e-06
542,retarded,4.401099988372847e-06
543,sub-standard,4.401099988372847e-06
544,under-warranty,4.401099988372847e-06
545,misguided,4.401099988372847e-06
546,onq,4.401099988372847e-06
547,2-page,4.401099988372847e-06
548,credit/debit,4.401099988372847e-06
549,over-corrected,4.401099988372847e-06
550,off-campus,4.401099988372847e-06
551,survice,4.401099988372847e-06
552,up-charge,4.401099988372847e-06
553,bland-,4.401099988372847e-06
554,minium,4.401099988372847e-06
555,frivolous,4.401099988372847e-06
556,barefoot,4.401099988372847e-06
557,expired,4.401099988372847e-06
558,tapped,4.401099988372847e-06
559,one-star,4.401099988372847e-06
560,subject,4.401099988372847e-06
561,sadest,4.401099988372847e-06
562,watchful,4.401099988372847e-06
563,blacker,4.401099988372847e-06
564,compact,4.401099988372847e-06
565,antagonistic,4.401099988372847e-06
566,grey-green,4.401099988372847e-06
567,standoffish,4.401099988372847e-06
568,homesick,4.401099988372847e-06
569,childish,4.401099988372847e-06
570,incompetant,4.401099988372847e-06
571,crappie,4.401099988372847e-06
572,coolatta,4.401099988372847e-06
573,crazier,4.401099988372847e-06
574,gleeful,4.401099988372847e-06
575,off-strip,4.401099988372847e-06
576,60-minute,4.401099988372847e-06
577,foul--just,4.401099988372847e-06
578,regal,4.401099988372847e-06
579,hazel,4.401099988372847e-06
580,monday,4.401099988372847e-06
581,ratty,4.401099988372847e-06
582,snottiest,4.401099988372847e-06
583,prototypical,4.401099988372847e-06
584,baddest,4.401099988372847e-06
585,naive,4.401099988372847e-06
586,wannabee,4.401099988372847e-06
587,ambivalent,4.401099988372847e-06
588,unstocked,4.401099988372847e-06
589,full-scale,4.401099988372847e-06
590,guerilla,4.401099988372847e-06
591,undeniable,4.401099988372847e-06
592,wildest,4.401099988372847e-06
593,unflinching,4.401099988372847e-06
594,1pm,4.401099988372847e-06
595,revised,4.401099988372847e-06
596,chinese/american,4.401099988372847e-06
597,sleezy,4.401099988372847e-06
598,receipted,4.401099988372847e-06
599,menial,4.401099988372847e-06
600,retox,4.401099988372847e-06
601,corrected,4.401099988372847e-06
602,selfless,4.401099988372847e-06
603,costly,4.401099988372847e-06
604,blackest,4.401099988372847e-06
605,fahgetaboutit,4.401099988372847e-06
606,patient/family,4.401099988372847e-06
607,wide----wider,4.401099988372847e-06
608,undone,4.401099988372847e-06
609,misshaped,4.401099988372847e-06
610,over-exaggerated,4.401099988372847e-06
611,non-sexual,4.401099988372847e-06
612,capriottis,4.401099988372847e-06
613,snails,4.401099988372847e-06
614,dented,4.401099988372847e-06
615,incidental,4.401099988372847e-06
616,presurgical,4.401099988372847e-06
617,dotted,4.401099988372847e-06
618,dryest,4.401099988372847e-06
619,lipoflow,4.401099988372847e-06
620,beaded,4.401099988372847e-06
621,unwoke,4.401099988372847e-06
622,bankrupt,4.401099988372847e-06
623,interracial,4.401099988372847e-06
624,two-way,4.401099988372847e-06
625,bumpy,4.401099988372847e-06
626,-solid,4.401099988372847e-06
627,hasty,4.401099988372847e-06
628,uniformed,4.401099988372847e-06
629,loathe,4.401099988372847e-06
630,also-frustrated,4.401099988372847e-06
631,folksy,4.401099988372847e-06
632,brkfst,4.401099988372847e-06
633,drawn-out,4.401099988372847e-06
634,inconclusive,4.401099988372847e-06
635,public-facing,4.401099988372847e-06
636,brooklyn,4.401099988372847e-06
637,sunday,4.401099988372847e-06
638,out-of-state,4.401099988372847e-06
639,driven,4.401099988372847e-06
640,mason,4.401099988372847e-06
641,dodgy,4.401099988372847e-06
642,required,4.401099988372847e-06
643,suprise,4.401099988372847e-06
644,forgone,4.401099988372847e-06
645,unsleepable,4.401099988372847e-06
646,hellish,4.401099988372847e-06
647,jelly,4.401099988372847e-06
648,factual,4.401099988372847e-06
649,fees-the,4.401099988372847e-06
650,textured,4.401099988372847e-06
651,busy/crowded,4.401099988372847e-06
652,unedible,4.401099988372847e-06
653,half-fast,4.401099988372847e-06
654,at-all,4.401099988372847e-06
655,unknowledgeable,4.401099988372847e-06
656,legged,4.401099988372847e-06
657,overheated,4.401099988372847e-06
658,secured,4.401099988372847e-06
659,acrid,4.401099988372847e-06
660,associated,4.401099988372847e-06
661,highlight-lowlight,4.401099988372847e-06
662,chubby,4.401099988372847e-06
663,marital,4.401099988372847e-06
664,frickin,4.401099988372847e-06
665,insistent,4.401099988372847e-06
666,undeserved,4.401099988372847e-06
667,demeaning,4.401099988372847e-06
668,------------------------------------------------------------------------------------------,4.401099988372847e-06
669,grizzled,4.401099988372847e-06
670,interocular,4.401099988372847e-06
671,geeze,4.401099988372847e-06
672,over-brewed,4.401099988372847e-06
673,cognitive,4.401099988372847e-06
674,drivethru,4.401099988372847e-06
675,gel-manicure,4.401099988372847e-06
676,disgraceful,4.401099988372847e-06
677,whack,4.401099988372847e-06
678,cancelled,4.401099988372847e-06
679,intolerable,4.401099988372847e-06
680,frostbite,4.401099988372847e-06
681,sooo,4.401099988372847e-06
682,conflicted,4.401099988372847e-06
683,hillbilly,4.401099988372847e-06
684,concealed,4.401099988372847e-06
685,neglegant,4.401099988372847e-06
686,salt/spice,4.401099988372847e-06
687,seethrough,4.401099988372847e-06
688,pastey,4.401099988372847e-06
689,civil,4.401099988372847e-06
690,brainless,4.401099988372847e-06
691,sexualized,4.401099988372847e-06
692,twelve,4.401099988372847e-06
693,obsolete,4.401099988372847e-06
694,money-grabbing,4.401099988372847e-06
695,unsatisfied,4.401099988372847e-06
696,whacky,4.401099988372847e-06
697,over-responded,4.401099988372847e-06
698,scalloped,4.401099988372847e-06
699,empirical,4.401099988372847e-06
700,ickier,4.401099988372847e-06
701,idealistic,4.401099988372847e-06
702,assed,4.401099988372847e-06
703,disconnected,4.401099988372847e-06
704,aggravated,4.401099988372847e-06
705,nice,,4.401099988372847e-06
706,japanese-american,4.401099988372847e-06
707,rusted,4.401099988372847e-06
708,crapy,4.401099988372847e-06
709,catty,4.401099988372847e-06
710,-big,4.401099988372847e-06
711,bottle-typical,4.401099988372847e-06
712,gutless,4.401099988372847e-06
713,forth,4.401099988372847e-06
714,bulky,4.401099988372847e-06
715,nonrefundable,4.401099988372847e-06
716,streaky,4.401099988372847e-06
717,indecorous,4.401099988372847e-06
718,chemical-flavor,4.401099988372847e-06
719,fucken,4.401099988372847e-06
720,jumpy,4.401099988372847e-06
721,lax,4.401099988372847e-06
722,gluten-y,4.401099988372847e-06
723,disaster--undersized,4.401099988372847e-06
724,pasty,4.401099988372847e-06
725,.this,4.401099988372847e-06
726,afloat,4.401099988372847e-06
727,cray,4.401099988372847e-06
728,unappreciated,4.401099988372847e-06
729,blazin,4.401099988372847e-06
730,fav.,4.401099988372847e-06
731,predatory,4.401099988372847e-06
732,burly,4.401099988372847e-06
733,nausious,4.401099988372847e-06
734,sushi.,4.401099988372847e-06
735,clear.,4.401099988372847e-06
736,overcharge,4.401099988372847e-06
737,retention,4.401099988372847e-06
738,negilent,4.401099988372847e-06
739,cumulative,4.401099988372847e-06
740,kosher-style,4.401099988372847e-06
741,cheapeast,4.401099988372847e-06
742,45-second,4.401099988372847e-06
743,http://www.bbb.org/southern-nevada/business-reviews/apartments/rebel-place-apartments-in-las-vegas-nv-82004,4.401099988372847e-06
744,peppermint,4.401099988372847e-06
745,insured,4.401099988372847e-06
746,made.,4.401099988372847e-06
747,specfic,4.401099988372847e-06
748,off-colored,4.401099988372847e-06
749,bunless,4.401099988372847e-06
750,lethargic,4.401099988372847e-06
751,prorated,4.401099988372847e-06
752,nit,4.401099988372847e-06
753,12yr,4.401099988372847e-06
754,ice-cream-scooped,4.401099988372847e-06
755,upsetting,4.401099988372847e-06
756,renaissance,4.401099988372847e-06
757,salt/soy,4.401099988372847e-06
758,unsympathetic,4.401099988372847e-06
759,crudy,4.401099988372847e-06
760,brown/reddish,4.401099988372847e-06
761,beverly,4.401099988372847e-06
762,blasé,4.401099988372847e-06
763,baaaad,4.401099988372847e-06
764,blah.,4.401099988372847e-06
765,uncontrolled,4.401099988372847e-06
766,any/all,4.401099988372847e-06
767,solicitous,4.401099988372847e-06
768,under-poured,4.401099988372847e-06
769,dry/tasteless,4.401099988372847e-06
770,drive-thru,4.401099988372847e-06
771,rubbery"and,4.401099988372847e-06
772,lamb-shish,4.401099988372847e-06
773,aghast,4.401099988372847e-06
774,mythical,4.401099988372847e-06
775,skittish,4.401099988372847e-06
776,back...worst,4.401099988372847e-06
777,un-eaten,4.401099988372847e-06
778,administrative,4.401099988372847e-06
779,unusable,4.401099988372847e-06
780,$25,4.401099988372847e-06
781,oversauced,4.401099988372847e-06
782,hateful,4.401099988372847e-06
783,sanfratello,4.401099988372847e-06
784,par,4.401099988372847e-06
785,undigestsble,4.401099988372847e-06
786,imparative,4.401099988372847e-06
787,desolate,4.401099988372847e-06
788,put-off,4.401099988372847e-06
789,baffled,4.401099988372847e-06
790,shun,4.401099988372847e-06
791,annoyed/disappointed,4.401099988372847e-06
792,non-alcohol,4.401099988372847e-06
793,non-fancy,4.401099988372847e-06
794,rancid,4.401099988372847e-06
795,ahwatukee,4.401099988372847e-06
796,natural-looking,4.401099988372847e-06
797,global,4.401099988372847e-06
798,unreturend,4.401099988372847e-06
799,unexplained,4.401099988372847e-06
800,sadistic,4.401099988372847e-06
801,soapy,4.401099988372847e-06
802,starless,4.401099988372847e-06
803,restrictive,4.401099988372847e-06
